data_carga,UF_PROPONENTE,COD_MUNIC_IBGE,MUNIC_PROPONENTE,NR_PROPOSTA,DIA_PROPOSTA,MODALIDADE,NR_CONVENIO,ANO_Convenio,DIA_ASSIN_CONV,SIT_CONVENIO,INSTRUMENTO_ATIVO,PROGRAMA,ACAO,ORIGEM_RECURSO,VL_GLOBAL_CONV,VL_REPASSE_CONV,VL_CONTRAPARTIDA_CONV,VL_EMPENHADO_CONV,VL_DESEMBOLSADO_CONV,VL_SALDO_REMAN_TESOURO,VL_SALDO_REMAN_CONVENENTE,VL_RENDIMENTO_APLICACAO,VL_INGRESSO_CONTRAPARTIDA,VL_SALDO_CONTA,VALOR_GLOBAL_ORIGINAL_CONV,NOME_FORNECEDOR,IDENTIF_FORNECEDOR,ANO_pgto,CATEGORIA_SUGERIDA,CATEGORIA_ROTAS,Divisao,VALOR_AGREGADO,QTD_AGREGADA,soma_vlr_agregado,UNIDADE_ITEM_INVESTIMENTO_META,MAX_QUANTIDADE_M2,custoM2,MEDIANA_CUSTO_M2,M2_estimado,KM_estimado
2026-07-17 06:30:47,RJ,3304557,RIO DE JANEIRO,4732/2008,2008-11-03,CONVENIO,700270,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,Discricionário / Não identificado,130600.0,126682.0,3918.0,126682.0,126682.0,7685.95,,,3918.0,0.0,,ANTONIO SALAZAR PESSOA BRANDAO,***90055***,2011.0,"Deslocamento (Diárias, Passagens, Locação e Combustível)",,Outros,235.17,0.0,,,,,98.16725473630376,,
2026-07-17 06:30:47,RJ,3304557,RIO DE JANEIRO,4732/2008,2008-11-03,CONVENIO,700270,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,Discricionário / Não identificado,130600.0,126682.0,3918.0,126682.0,126682.0,7685.95,,,3918.0,0.0,,FUNDACAO NORTE FLUMINENSE DE DESENVOLVIMENTO REGIONAL,28976710000170,2011.0,Outros serviços,,Outros,27500.0,0.0,,,,,98.16725473630376,,
2026-07-17 06:30:47,RJ,3304557,RIO DE JANEIRO,4732/2008,2008-11-03,CONVENIO,700270,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,Discricionário / Não identificado,130600.0,126682.0,3918.0,126682.0,126682.0,7685.95,,,3918.0,0.0,,RONALDO NOGUEIRA MARTINS,***68611***,2011.0,"Deslocamento (Diárias, Passagens, Locação e Combustível)",,Outros,4831.87,0.0,,,,,98.16725473630376,,
2026-07-17 06:30:47,RJ,3304557,RIO DE JANEIRO,4732/2008,2008-11-03,CONVENIO,700270,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,Discricionário / Não identificado,130600.0,126682.0,3918.0,126682.0,126682.0,7685.95,,,3918.0,0.0,,UNIVERSIDADE FEDERAL DE VICOSA,25944455000196,2011.0,Outros serviços,,Outros,17800.0,0.0,,,,,98.16725473630376,,
2026-07-17 06:30:47,RJ,3304557,RIO DE JANEIRO,4732/2008,2008-11-03,CONVENIO,700270,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,Discricionário / Não identificado,130600.0,126682.0,3918.0,126682.0,126682.0,7685.95,,,3918.0,0.0,,FUNDACAO NORTE FLUMINENSE DE DESENVOLVIMENTO REGIONAL,28976710000170,2012.0,Outros serviços,,Outros,8250.0,0.0,,,,,98.16725473630376,,
2026-07-17 06:30:47,RJ,3304557,RIO DE JANEIRO,4732/2008,2008-11-03,CONVENIO,700270,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,Discricionário / Não identificado,130600.0,126682.0,3918.0,126682.0,126682.0,7685.95,,,3918.0,0.0,,RONALDO NOGUEIRA MARTINS,***68611***,2012.0,"Deslocamento (Diárias, Passagens, Locação e Combustível)",,Outros,967.27,0.0,,,,,98.16725473630376,,
2026-07-17 06:30:47,RJ,3304557,RIO DE JANEIRO,4732/2008,2008-11-03,CONVENIO,700270,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,Discricionário / Não identificado,130600.0,126682.0,3918.0,126682.0,126682.0,7685.95,,,3918.0,0.0,,UNIVERSIDADE FEDERAL DE VICOSA,25944455000196,2012.0,Outros serviços,,Outros,10680.0,0.0,,,,,98.16725473630376,,
2026-07-17 06:30:47,PR,4112207,JANIÓPOLIS,7686/2008,2008-11-12,CONVENIO,700613,2008,2008-12-18,Prestação de Contas Aprovada,NÃO,0120 - Promoção do Desenvolvimento da Faixa de Fronteira,,Discricionário / Não identificado,105000.0,100000.0,5000.0,100000.0,100000.0,2431.63,,,5000.0,0.0,,CHIUMENTO IMPLEMENTOS AGRICOLAS EIRELI,05739830000159,2009.0,Carreta agrícola,Produção e Processamento de Laticínios,Equipamentos,20975.0,5.0,,,,,98.16725473630376,,
2026-07-17 06:30:47,PR,4112207,JANIÓPOLIS,7686/2008,2008-11-12,CONVENIO,700613,2008,2008-12-18,Prestação de Contas Aprovada,NÃO,0120 - Promoção do Desenvolvimento da Faixa de Fronteira,,Discricionário / Não identificado,105000.0,100000.0,5000.0,100000.0,100000.0,2431.63,,,5000.0,0.0,,SILVA MAQUINAS AGRICOLAS LTDA.,01837015000171,2009.0,Colhedora,Produção e Processamento de Laticínios,Equipamentos,45750.0,5.0,,,,,98.16725473630376,,
2026-07-17 06:30:47,PR,4112207,JANIÓPOLIS,7686/2008,2008-11-12,CONVENIO,700613,2008,2008-12-18,Prestação de Contas Aprovada,NÃO,0120 - Promoção do Desenvolvimento da Faixa de Fronteira,,Discricionário / Não identificado,105000.0,100000.0,5000.0,100000.0,100000.0,2431.63,,,5000.0,0.0,,TECNOINOX INDUSTRIA METALURGICA LTDA - EPP,05765933000193,2009.0,Máquinas e equipamentos diversos,Produção e Processamento de Laticínios,Outros,18600.0,0.0,,,,,98.16725473630376,,
2026-07-17 06:30:47,PR,4123824,SANTA LÚCIA,14505/2008,2008-11-27,CONVENIO,700749,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,0120 - Promoção do Desenvolvimento da Faixa de Fronteira,,Discricionário / Não identificado,300000.0,150000.0,150000.0,150000.0,150000.0,29377.24,,,128534.09,0.0,,ROMAC TECNICA DE MAQUINAS E EQUIPAMENTOS LTDA,91595678000110,2010.0,Pá Carregadeira,,Equipamentos,233068.18,1.0,,,,,98.16725473630376,,
2026-07-17 06:30:47,PR,4123824,SANTA LÚCIA,14505/2008,2008-11-27,CONVENIO,700749,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,0120 - Promoção do Desenvolvimento da Faixa de Fronteira,,Discricionário / Não identificado,300000.0,150000.0,150000.0,150000.0,150000.0,29377.24,,,128534.09,0.0,,ROMAC TECNICA DE MAQUINAS E EQUIPAMENTOS LTDA,91595678000110,2011.0,Mobiliário e Equipamentos de Escritório,,Outros,24000.0,0.0,,,,,98.16725473630376,,
2026-07-17 06:30:47,PR,4125357,SÃO JORGE DO PATROCÍNIO,2121/2008,2008-10-20,CONVENIO,700786,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,0120 - Promoção do Desenvolvimento da Faixa de Fronteira,,Discricionário / Não identificado,103100.0,100000.0,3100.0,100000.0,100000.0,,,,3100.0,0.0,,HEIDEL REFRIGERACAO LTDA - EPP,82450743000128,2010.0,OUTROS / NAO CLASSIFICADO,Produção e Processamento de Laticínios,Outros,29899.98,0.0,,,,,98.16725473630376,,
2026-07-17 06:30:47,PR,4125357,SÃO JORGE DO PATROCÍNIO,2121/2008,2008-10-20,CONVENIO,700786,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,0120 - Promoção do Desenvolvimento da Faixa de Fronteira,,Discricionário / Não identificado,103100.0,100000.0,3100.0,100000.0,100000.0,,,,3100.0,0.0,,LIDIANE CLIMATIZACAO LTDA - ME,05371106000115,2010.0,Despesas Financeiras / Saldo Remanescente / Aditivo,Produção e Processamento de Laticínios,Outros,3029.98,0.0,,,,,98.16725473630376,,
2026-07-17 06:30:47,PR,4125357,SÃO JORGE DO PATROCÍNIO,2121/2008,2008-10-20,CONVENIO,700786,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,0120 - Promoção do Desenvolvimento da Faixa de Fronteira,,Discricionário / Não identificado,103100.0,100000.0,3100.0,100000.0,100000.0,,,,3100.0,0.0,,LIDIANE CLIMATIZACAO LTDA - ME,05371106000115,2010.0,Máquinas e equipamentos diversos,Produção e Processamento de Laticínios,Outros,37500.04,0.0,,,,,98.16725473630376,,
2026-07-17 06:30:47,PR,4125357,SÃO JORGE DO PATROCÍNIO,2121/2008,2008-10-20,CONVENIO,700786,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,0120 - Promoção do Desenvolvimento da Faixa de Fronteira,,Discricionário / Não identificado,103100.0,100000.0,3100.0,100000.0,100000.0,,,,3100.0,0.0,,MAYER ORDENHADEIRAS E CLIMATIZADORES LTDA,08831697000154,2010.0,Máquinas e equipamentos diversos,Produção e Processamento de Laticínios,Outros,32670.0,0.0,,,,,98.16725473630376,,
2026-07-17 06:30:47,RS,4317509,SANTO ÂNGELO,5384/2008,2008-11-05,CONVENIO,700938,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,0120 - Promoção do Desenvolvimento da Faixa de Fronteira,,Discricionário / Não identificado,222230.0,200000.0,22230.0,200000.0,200000.0,70916.72,,,19999.99,,,PIPPI MAQUINAS AGRICOLAS LTDA,88590096000136,2009.0,OUTROS / NAO CLASSIFICADO,,Outros,4290.0,0.0,,,,,98.16725473630376,,
2026-07-17 06:30:47,RS,4317509,SANTO ÂNGELO,5384/2008,2008-11-05,CONVENIO,700938,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,0120 - Promoção do Desenvolvimento da Faixa de Fronteira,,Discricionário / Não identificado,222230.0,200000.0,22230.0,200000.0,200000.0,70916.72,,,19999.99,,,CHIUMENTO IMPLEMENTOS AGRICOLAS EIRELI,05739830000159,2010.0,Carreta agrícola,,Equipamentos,4180.0,1.0,,,,,98.16725473630376,,
2026-07-17 06:30:47,RS,4317509,SANTO ÂNGELO,5384/2008,2008-11-05,CONVENIO,700938,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,0120 - Promoção do Desenvolvimento da Faixa de Fronteira,,Discricionário / Não identificado,222230.0,200000.0,22230.0,200000.0,200000.0,70916.72,,,19999.99,,,CHIUMENTO IMPLEMENTOS AGRICOLAS EIRELI,05739830000159,2010.0,OUTROS / NAO CLASSIFICADO,,Outros,1299.0,0.0,,,,,98.16725473630376,,
2026-07-17 06:30:47,RS,4317509,SANTO ÂNGELO,5384/2008,2008-11-05,CONVENIO,700938,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,0120 - Promoção do Desenvolvimento da Faixa de Fronteira,,Discricionário / Não identificado,222230.0,200000.0,22230.0,200000.0,200000.0,70916.72,,,19999.99,,,CHIUMENTO IMPLEMENTOS AGRICOLAS EIRELI,05739830000159,2010.0,Plantadeira/Adubadeira,,Equipamentos,12100.0,1.0,,,,,98.16725473630376,,
2026-07-17 06:30:47,RS,4317509,SANTO ÂNGELO,5384/2008,2008-11-05,CONVENIO,700938,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,0120 - Promoção do Desenvolvimento da Faixa de Fronteira,,Discricionário / Não identificado,222230.0,200000.0,22230.0,200000.0,200000.0,70916.72,,,19999.99,,,GERALDO COSSETIN & CIA LTDA,90355561000104,2010.0,OUTROS / NAO CLASSIFICADO,,Outros,12255.0,0.0,,,,,98.16725473630376,,
2026-07-17 06:30:47,RS,4317509,SANTO ÂNGELO,5384/2008,2008-11-05,CONVENIO,700938,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,0120 - Promoção do Desenvolvimento da Faixa de Fronteira,,Discricionário / Não identificado,222230.0,200000.0,22230.0,200000.0,200000.0,70916.72,,,19999.99,,,IRMAOS PIANESSO LTDA-ME,09110125000149,2010.0,Materiais de obras,,Outros,50.0,0.0,,,,,98.16725473630376,,
2026-07-17 06:30:47,RS,4317509,SANTO ÂNGELO,5384/2008,2008-11-05,CONVENIO,700938,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,0120 - Promoção do Desenvolvimento da Faixa de Fronteira,,Discricionário / Não identificado,222230.0,200000.0,22230.0,200000.0,200000.0,70916.72,,,19999.99,,,IRMAOS PIANESSO LTDA-ME,09110125000149,2010.0,OUTROS / NAO CLASSIFICADO,,Outros,2902.0,0.0,,,,,98.16725473630376,,
2026-07-17 06:30:47,RS,4317509,SANTO ÂNGELO,5384/2008,2008-11-05,CONVENIO,700938,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,0120 - Promoção do Desenvolvimento da Faixa de Fronteira,,Discricionário / Não identificado,222230.0,200000.0,22230.0,200000.0,200000.0,70916.72,,,19999.99,,,J L S INDUSTRIA COMERCIO E LICITACOES LTDA,10682304000130,2010.0,OUTROS / NAO CLASSIFICADO,,Outros,14136.0,0.0,,,,,98.16725473630376,,
2026-07-17 06:30:47,RS,4317509,SANTO ÂNGELO,5384/2008,2008-11-05,CONVENIO,700938,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,0120 - Promoção do Desenvolvimento da Faixa de Fronteira,,Discricionário / Não identificado,222230.0,200000.0,22230.0,200000.0,200000.0,70916.72,,,19999.99,,,M & M INDUSTRIA DE MAQUINAS E EQUIPAMENTOS PARA FRIGORIFICOS LTDA,09007041000184,2010.0,Mobiliário e Equipamentos de Escritório,,Outros,2900.0,0.0,,,,,98.16725473630376,,
2026-07-17 06:30:47,RS,4317509,SANTO ÂNGELO,5384/2008,2008-11-05,CONVENIO,700938,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,0120 - Promoção do Desenvolvimento da Faixa de Fronteira,,Discricionário / Não identificado,222230.0,200000.0,22230.0,200000.0,200000.0,70916.72,,,19999.99,,,M & M INDUSTRIA DE MAQUINAS E EQUIPAMENTOS PARA FRIGORIFICOS LTDA,09007041000184,2010.0,OUTROS / NAO CLASSIFICADO,,Outros,1800.0,0.0,,,,,98.16725473630376,,
2026-07-17 06:30:47,RS,4317509,SANTO ÂNGELO,5384/2008,2008-11-05,CONVENIO,700938,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,0120 - Promoção do Desenvolvimento da Faixa de Fronteira,,Discricionário / Não identificado,222230.0,200000.0,22230.0,200000.0,200000.0,70916.72,,,19999.99,,,MARILISE KOZOROSKI GIORGETTA - ME,03158130000145,2010.0,OUTROS / NAO CLASSIFICADO,,Outros,6362.0,0.0,,,,,98.16725473630376,,
2026-07-17 06:30:47,RS,4317509,SANTO ÂNGELO,5384/2008,2008-11-05,CONVENIO,700938,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,0120 - Promoção do Desenvolvimento da Faixa de Fronteira,,Discricionário / Não identificado,222230.0,200000.0,22230.0,200000.0,200000.0,70916.72,,,19999.99,,,REDEMAQ REAL DISTRIBUIDORA DE MAQUINAS AGRICOLAS LTDA,88594544000170,2010.0,OUTROS / NAO CLASSIFICADO,,Outros,2550.0,0.0,,,,,98.16725473630376,,
2026-07-17 06:30:47,RS,4317509,SANTO ÂNGELO,5384/2008,2008-11-05,CONVENIO,700938,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,0120 - Promoção do Desenvolvimento da Faixa de Fronteira,,Discricionário / Não identificado,222230.0,200000.0,22230.0,200000.0,200000.0,70916.72,,,19999.99,,,SOL A SOL COMERCIO E REPRESENTACOES LTDA,90271925000160,2010.0,Colhedora,,Equipamentos,28438.0,5.0,,,,,98.16725473630376,,
2026-07-17 06:30:47,RS,4317509,SANTO ÂNGELO,5384/2008,2008-11-05,CONVENIO,700938,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,0120 - Promoção do Desenvolvimento da Faixa de Fronteira,,Discricionário / Não identificado,222230.0,200000.0,22230.0,200000.0,200000.0,70916.72,,,19999.99,,,SOL A SOL COMERCIO E REPRESENTACOES LTDA,90271925000160,2010.0,Mobiliário e Equipamentos de Escritório,,Outros,2300.0,0.0,,,,,98.16725473630376,,
2026-07-17 06:30:47,RS,4317509,SANTO ÂNGELO,5384/2008,2008-11-05,CONVENIO,700938,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,0120 - Promoção do Desenvolvimento da Faixa de Fronteira,,Discricionário / Não identificado,222230.0,200000.0,22230.0,200000.0,200000.0,70916.72,,,19999.99,,,SOL A SOL COMERCIO E REPRESENTACOES LTDA,90271925000160,2010.0,OUTROS / NAO CLASSIFICADO,,Outros,36211.89,0.0,,,,,98.16725473630376,,
2026-07-17 06:30:47,RS,4317509,SANTO ÂNGELO,5384/2008,2008-11-05,CONVENIO,700938,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,0120 - Promoção do Desenvolvimento da Faixa de Fronteira,,Discricionário / Não identificado,222230.0,200000.0,22230.0,200000.0,200000.0,70916.72,,,19999.99,,,SOL A SOL COMERCIO E REPRESENTACOES LTDA,90271925000160,2010.0,Outros implementos agrícolas,,Equipamentos,4614.0,1.0,,,,,98.16725473630376,,
2026-07-17 06:30:47,RS,4317509,SANTO ÂNGELO,5384/2008,2008-11-05,CONVENIO,700938,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,0120 - Promoção do Desenvolvimento da Faixa de Fronteira,,Discricionário / Não identificado,222230.0,200000.0,22230.0,200000.0,200000.0,70916.72,,,19999.99,,,SOL A SOL COMERCIO E REPRESENTACOES LTDA,90271925000160,2010.0,Outros serviços,,Outros,4580.0,0.0,,,,,98.16725473630376,,
2026-07-17 06:30:47,RS,4317509,SANTO ÂNGELO,5384/2008,2008-11-05,CONVENIO,700938,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,0120 - Promoção do Desenvolvimento da Faixa de Fronteira,,Discricionário / Não identificado,222230.0,200000.0,22230.0,200000.0,200000.0,70916.72,,,19999.99,,,SOL A SOL COMERCIO E REPRESENTACOES LTDA,90271925000160,2010.0,Plantadeira/Adubadeira,,Equipamentos,3992.0,1.0,,,,,98.16725473630376,,
2026-07-17 06:30:47,RS,4317509,SANTO ÂNGELO,5384/2008,2008-11-05,CONVENIO,700938,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,0120 - Promoção do Desenvolvimento da Faixa de Fronteira,,Discricionário / Não identificado,222230.0,200000.0,22230.0,200000.0,200000.0,70916.72,,,19999.99,,,SOL A SOL COMERCIO E REPRESENTACOES LTDA,90271925000160,2010.0,Serviços de consultoria/treinamento ou assistência técnica,,Capacitações,7410.0,1.0,,,,,98.16725473630376,,
2026-07-17 06:30:47,RS,4317509,SANTO ÂNGELO,5384/2008,2008-11-05,CONVENIO,700938,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,0120 - Promoção do Desenvolvimento da Faixa de Fronteira,,Discricionário / Não identificado,222230.0,200000.0,22230.0,200000.0,200000.0,70916.72,,,19999.99,,,SULMATEL COMERCIO DE MATERIAIS E EQUIPAMENTOS EIRELI,04115693000119,2010.0,OUTROS / NAO CLASSIFICADO,,Outros,2793.0,0.0,,,,,98.16725473630376,,
2026-07-17 06:30:47,RS,4313904,PANAMBI,10471/2008,2008-11-19,CONVENIO,700974,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,0120 - Promoção do Desenvolvimento da Faixa de Fronteira,,Discricionário / Não identificado,154640.0,150000.0,4640.0,150000.0,150000.0,,,,4640.0,0.0,,AGRITECH LAVRALE S.A. - MAQUINARIO AGRICOLA E COMPONENTES,88658984001034,2009.0,Colhedora,,Equipamentos,19500.0,1.0,,,,,98.16725473630376,,
2026-07-17 06:30:47,RS,4313904,PANAMBI,10471/2008,2008-11-19,CONVENIO,700974,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,0120 - Promoção do Desenvolvimento da Faixa de Fronteira,,Discricionário / Não identificado,154640.0,150000.0,4640.0,150000.0,150000.0,,,,4640.0,0.0,,ITAIMBE-MAQUINAS LTDA,95621439000148,2009.0,Trator agrícola,,Equipamentos,108300.0,1.0,,,,,98.16725473630376,,
2026-07-17 06:30:47,RS,4313904,PANAMBI,10471/2008,2008-11-19,CONVENIO,700974,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,0120 - Promoção do Desenvolvimento da Faixa de Fronteira,,Discricionário / Não identificado,154640.0,150000.0,4640.0,150000.0,150000.0,,,,4640.0,0.0,,KOHLER IMPLEMENTOS AGRICOLAS LTDA,92264472000170,2009.0,Carreta agrícola,,Equipamentos,5500.0,1.0,,,,,98.16725473630376,,
2026-07-17 06:30:47,RS,4313904,PANAMBI,10471/2008,2008-11-19,CONVENIO,700974,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,0120 - Promoção do Desenvolvimento da Faixa de Fronteira,,Discricionário / Não identificado,154640.0,150000.0,4640.0,150000.0,150000.0,,,,4640.0,0.0,,LOURDES WINTER FROEHLICH - EPP,09515089000101,2009.0,Aradora e Arado,,Equipamentos,15840.0,1.0,,,,,98.16725473630376,,
2026-07-17 06:30:47,RS,4313904,PANAMBI,10471/2008,2008-11-19,CONVENIO,700974,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,0120 - Promoção do Desenvolvimento da Faixa de Fronteira,,Discricionário / Não identificado,154640.0,150000.0,4640.0,150000.0,150000.0,,,,4640.0,0.0,,SILVA MAQUINAS AGRICOLAS LTDA.,01837015000171,2009.0,Roçadeira,,Equipamentos,5500.0,1.0,,,,,98.16725473630376,,
2026-07-17 06:30:47,MG,3106200,BELO HORIZONTE,16676/2008,2008-11-29,CONVENIO,701245,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,Discricionário / Não identificado,150000.0,100000.0,50000.0,100000.0,100000.0,7660.99,15599.84,,50000.0,0.0,,METTA - COMERCIO DISTRIBUICAO E INTERMEDIACAO DE PRODUTOS LTDA - ME,09522550000145,2010.0,"Deslocamento (Diárias, Passagens, Locação e Combustível)",,Outros,3500.0,0.0,,,,,98.16725473630376,,
2026-07-17 06:30:47,MG,3106200,BELO HORIZONTE,16676/2008,2008-11-29,CONVENIO,701245,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,Discricionário / Não identificado,150000.0,100000.0,50000.0,100000.0,100000.0,7660.99,15599.84,,50000.0,0.0,,METTA - COMERCIO DISTRIBUICAO E INTERMEDIACAO DE PRODUTOS LTDA - ME,09522550000145,2010.0,Materiais de obras,,Outros,15760.0,0.0,,,,,98.16725473630376,,
2026-07-17 06:30:47,MG,3106200,BELO HORIZONTE,16676/2008,2008-11-29,CONVENIO,701245,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,Discricionário / Não identificado,150000.0,100000.0,50000.0,100000.0,100000.0,7660.99,15599.84,,50000.0,0.0,,METTA - COMERCIO DISTRIBUICAO E INTERMEDIACAO DE PRODUTOS LTDA - ME,09522550000145,2010.0,Mobiliário e Equipamentos de Escritório,,Outros,299.0,0.0,,,,,98.16725473630376,,
2026-07-17 06:30:47,MG,3106200,BELO HORIZONTE,16676/2008,2008-11-29,CONVENIO,701245,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,Discricionário / Não identificado,150000.0,100000.0,50000.0,100000.0,100000.0,7660.99,15599.84,,50000.0,0.0,,METTA - COMERCIO DISTRIBUICAO E INTERMEDIACAO DE PRODUTOS LTDA - ME,09522550000145,2010.0,Máquinas e equipamentos diversos,,Outros,30146.0,0.0,,,,,98.16725473630376,,
2026-07-17 06:30:47,MG,3106200,BELO HORIZONTE,16676/2008,2008-11-29,CONVENIO,701245,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,Discricionário / Não identificado,150000.0,100000.0,50000.0,100000.0,100000.0,7660.99,15599.84,,50000.0,0.0,,METTA - COMERCIO DISTRIBUICAO E INTERMEDIACAO DE PRODUTOS LTDA - ME,09522550000145,2010.0,OUTROS / NAO CLASSIFICADO,,Outros,51935.0,0.0,,,,,98.16725473630376,,
2026-07-17 06:30:47,MG,3106200,BELO HORIZONTE,16676/2008,2008-11-29,CONVENIO,701245,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,Discricionário / Não identificado,150000.0,100000.0,50000.0,100000.0,100000.0,7660.99,15599.84,,50000.0,0.0,,METTA - COMERCIO DISTRIBUICAO E INTERMEDIACAO DE PRODUTOS LTDA - ME,09522550000145,2010.0,Outros implementos agrícolas,,Equipamentos,1260.0,1.0,,,,,98.16725473630376,,
2026-07-17 06:30:47,MG,3106200,BELO HORIZONTE,16676/2008,2008-11-29,CONVENIO,701245,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,Discricionário / Não identificado,150000.0,100000.0,50000.0,100000.0,100000.0,7660.99,15599.84,,50000.0,0.0,,METTA - COMERCIO DISTRIBUICAO E INTERMEDIACAO DE PRODUTOS LTDA - ME,09522550000145,2010.0,Outros serviços,,Outros,6899.0,0.0,,,,,98.16725473630376,,
2026-07-17 06:30:47,MG,3106200,BELO HORIZONTE,16676/2008,2008-11-29,CONVENIO,701245,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,Discricionário / Não identificado,150000.0,100000.0,50000.0,100000.0,100000.0,7660.99,15599.84,,50000.0,0.0,,STELLANTIS AUTOMOVEIS BRASIL LTDA.,16701716000156,2010.0,Carreta agrícola,,Equipamentos,25681.99,1.0,,,,,98.16725473630376,,
2026-07-17 06:30:47,RS,4314076,PASSO DO SOBRADO,11074/2008,2008-11-20,CONVENIO,701270,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,Discricionário / Não identificado,112800.16,109416.16,3384.0,109416.16,109416.16,10347.55,,,2776.59,0.0,,ASSOCIACAO PRO-ENSINO EM SANTA CRUZ DO SUL - APESC,95438412000114,2010.0,OUTROS / NAO CLASSIFICADO,Produção e Processamento de Laticínios,Outros,25132.2,0.0,,,,,98.16725473630376,,
2026-07-17 06:30:47,RS,4314076,PASSO DO SOBRADO,11074/2008,2008-11-20,CONVENIO,701270,2008,2008-12-31,Prestação de Contas Aprovada,NÃO,1025 - Promoção da Sustentabilidade de Espaços Sub-Regionais - PROMESO,,Discricionário / Não identificado,112800.16,109416.16,3384.0,109416.16,109416.16,10347.55,,,2776.59,0.0,,ASSOCIACAO PRO-ENSINO EM SANTA CRUZ DO SUL - APESC,95438412000114,2011.0,OUTROS / NAO CLASSIFICADO,Produção e Processamento de Laticínios,Outros,46151.8,0.0,,,,,98.16725473630376,,
